label,gesture_id,accuracy,precision,recall,f1,support
0,1,0.8333333333333334,0.8823529411764706,0.8333333333333334,0.8571428571428571,36
1,2,0.8888888888888888,0.8648648648648649,0.8888888888888888,0.8767123287671232,36
2,3,0.9444444444444444,0.918918918918919,0.9444444444444444,0.9315068493150684,36
3,4,0.8055555555555556,0.8787878787878788,0.8055555555555556,0.8405797101449276,36
4,5,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,36
5,6,0.8888888888888888,0.8648648648648649,0.8888888888888888,0.8767123287671232,36
6,7,0.9166666666666666,0.868421052631579,0.9166666666666666,0.8918918918918918,36
7,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,36
