label,gesture_id,accuracy,precision,recall,f1,support
0,1,0.9166666666666666,0.868421052631579,0.9166666666666666,0.8918918918918918,36
1,2,0.9444444444444444,0.85,0.9444444444444444,0.8947368421052632,36
2,3,1.0,0.9230769230769231,1.0,0.9600000000000001,36
3,4,0.8888888888888888,0.8648648648648649,0.8888888888888888,0.8767123287671232,36
4,5,0.8888888888888888,0.9142857142857143,0.8888888888888888,0.9014084507042254,36
5,6,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,36
6,7,0.8055555555555556,0.9666666666666667,0.8055555555555556,0.8787878787878789,36
7,8,0.8055555555555556,0.8787878787878788,0.8055555555555556,0.8405797101449276,36
