label,gesture_id,accuracy,precision,recall,f1,support
0,1,0.9722222222222222,0.9459459459459459,0.9722222222222222,0.9589041095890412,36
1,2,0.9444444444444444,0.9714285714285714,0.9444444444444444,0.9577464788732395,36
2,3,1.0,1.0,1.0,1.0,36
3,4,0.9444444444444444,0.8717948717948718,0.9444444444444444,0.9066666666666667,36
4,5,0.9444444444444444,0.9714285714285714,0.9444444444444444,0.9577464788732395,36
5,6,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,36
6,7,0.9166666666666666,0.9705882352941176,0.9166666666666666,0.9428571428571428,36
7,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,36
