label,gesture_id,accuracy,precision,recall,f1,support
0,1,0.9444444444444444,0.8947368421052632,0.9444444444444444,0.918918918918919,36
1,2,0.9444444444444444,0.8947368421052632,0.9444444444444444,0.918918918918919,36
2,3,1.0,0.972972972972973,1.0,0.9863013698630138,36
3,4,0.9444444444444444,0.8717948717948718,0.9444444444444444,0.9066666666666667,36
4,5,0.8888888888888888,1.0,0.8888888888888888,0.9411764705882353,36
5,6,0.9444444444444444,0.9714285714285714,0.9444444444444444,0.9577464788732395,36
6,7,0.8611111111111112,0.9117647058823529,0.8611111111111112,0.8857142857142858,36
7,8,0.9166666666666666,0.9428571428571428,0.9166666666666666,0.9295774647887323,36
