label,gesture_id,accuracy,precision,recall,f1,support
0,1,0.9722222222222222,0.9210526315789473,0.9722222222222222,0.9459459459459458,36
1,2,0.9166666666666666,0.9705882352941176,0.9166666666666666,0.9428571428571428,36
2,3,1.0,0.9230769230769231,1.0,0.9600000000000001,36
3,4,0.9166666666666666,0.825,0.9166666666666666,0.8684210526315789,36
4,5,0.9722222222222222,0.9459459459459459,0.9722222222222222,0.9589041095890412,36
5,6,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,36
6,7,0.8333333333333334,1.0,0.8333333333333334,0.9090909090909091,36
7,8,0.9166666666666666,0.9705882352941176,0.9166666666666666,0.9428571428571428,36
