epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,epoch_seconds
1,2.0718229536026245,0.13988095238095238,2.0804646809895835,0.125,0.000999938933078422,5.4257926270365715
2,2.0228676644582597,0.2003968253968254,2.0804526011149087,0.125,0.000999755747381037,0.5368406996130943
3,1.9663119202568418,0.22420634920634921,2.0804504818386502,0.125,0.000999450488106175,0.4793267175555229
4,1.9220652996547638,0.22718253968253968,2.080456839667426,0.125,0.0009990232305719944,0.4789086654782295
5,1.8795955938006204,0.25892857142857145,2.0804640452067056,0.125,0.0009984740801978983,0.4784981608390808
6,1.8421000185466947,0.2996031746031746,2.08046997918023,0.125,0.0009978031724785245,0.47748568654060364
7,1.8061716102418446,0.31547619047619047,2.0804884168836804,0.125,0.000997010672950314,0.4787101000547409
8,1.7754227509574285,0.31845238095238093,2.080511305067274,0.125,0.0009960967771506664,0.47754478454589844
9,1.7459826545109824,0.33134920634920634,2.0791587829589844,0.13194444444444445,0.0009950617105696957,0.47753674536943436
10,1.7204285822217427,0.34424603174603174,2.06927129957411,0.13194444444444445,0.0009939057285945929,0.47808073461055756
11,1.690521864663987,0.37797619047619047,1.9715843200683594,0.2986111111111111,0.0009926291164466126,0.47803719341754913
12,1.661330158748324,0.38392857142857145,1.8736390007866754,0.3055555555555556,0.0009912321891107005,0.48057520389556885
13,1.6369047070306444,0.39186507936507936,1.771023644341363,0.3263888888888889,0.0009897152912577737,0.47881370782852173
14,1.6077702613103957,0.41369047619047616,1.7182782491048176,0.3611111111111111,0.0009880787971596797,0.4784070998430252
15,1.5838341580496893,0.44246031746031744,1.655637953016493,0.3680555555555556,0.0009863231105968495,0.47925448417663574
16,1.5577622254689534,0.4494047619047619,1.6097504297892253,0.3402777777777778,0.000984448664758672,0.4791861027479172
17,1.5334546528165303,0.4603174603174603,1.6101839277479384,0.3611111111111111,0.0009824559221366096,0.4799288511276245
18,1.505203678494408,0.48115079365079366,1.5263065761990018,0.4097222222222222,0.0009803453744100864,0.48065507411956787
19,1.4787145190768771,0.49206349206349204,1.4977361891004775,0.4236111111111111,0.0009781175423251728,0.4807903990149498
20,1.458633962131682,0.5059523809523809,1.5903903113471136,0.3611111111111111,0.0009757729755661004,0.48250076174736023
21,1.4499949160076322,0.501984126984127,1.4963750839233398,0.375,0.0009733122526196342,0.48050636053085327
22,1.4246705789414664,0.5297619047619048,1.5225361718071833,0.3680555555555556,0.000970735980632341,0.4788450598716736
23,1.4121734244482858,0.5138888888888888,1.418903562757704,0.4444444444444444,0.0009680447952607838,0.47990744560956955
24,1.3867404687972296,0.5138888888888888,1.3836659325493708,0.5,0.0009652393605146839,0.47964510321617126
25,1.3662861755916051,0.5446428571428571,1.375192642211914,0.4930555555555556,0.0009623203685930864,0.4797744080424309
26,1.342817573320298,0.5367063492063492,1.3324483235677083,0.5069444444444444,0.00095928853971357,0.4798900857567787
27,1.3271503429564218,0.558531746031746,1.3204886118570964,0.5,0.0009561446219345448,0.4797224998474121
28,1.295346805027553,0.560515873015873,1.321560435824924,0.5347222222222222,0.0009528893909706791,0.47759484499692917
29,1.2764512111270239,0.5863095238095238,1.284030278523763,0.5694444444444444,0.0009495236500015041,0.4785415008664131
30,1.2498893094441248,0.6111111111111112,1.2636805640326605,0.5763888888888888,0.0009460482294732414,0.47888659685850143
31,1.2237945813981315,0.6021825396825397,1.3101957109239366,0.5347222222222222,0.0009424639868939027,0.479291707277298
32,1.2092958177839006,0.628968253968254,1.239402347140842,0.5694444444444444,0.0009387718066217117,0.4798159971833229
33,1.174772612632267,0.6418650793650794,1.2149537404378254,0.5833333333333334,0.000934972599646904,0.4791933745145798
34,1.143065057103596,0.6746031746031746,1.1557830174763997,0.6111111111111112,0.0009310673033669515,0.4793894961476326
35,1.1045876627876645,0.6875,1.1021972232394748,0.5972222222222222,0.0009270568813552751,0.47942986339330673
36,1.053299587870401,0.7172619047619048,1.06270080142551,0.6111111111111112,0.0009229423231234969,0.4815656766295433
37,1.029630598567781,0.7271825396825397,1.003687646653917,0.6527777777777778,0.0009187246438772933,0.4797709062695503
38,1.0067513897305442,0.7420634920634921,0.9641043345133463,0.6597222222222222,0.0009144048842659075,0.4797636643052101
39,0.9770883094696772,0.7390873015873016,0.9322021272447374,0.6527777777777778,0.0009099841101253861,0.4803038537502289
40,0.9420830758791121,0.7549603174603174,0.8998599582248263,0.6597222222222222,0.0009054634122155986,0.481078065931797
41,0.9021764246244279,0.7837301587301587,0.888981925116645,0.6736111111111112,0.0009008439059511095,0.4807294011116028
42,0.8892773985862732,0.7817460317460317,0.8928452597724067,0.6666666666666666,0.0008961267311259662,0.4817936420440674
43,0.875189465189737,0.7767857142857143,0.8421853913201226,0.6944444444444444,0.0008913130516324728,0.48155615478754044
44,0.8458666574387324,0.8065476190476191,0.8459490670098199,0.6736111111111112,0.0008864040551740152,0.4802827313542366
45,0.8206190022211226,0.810515873015873,0.7779143121507432,0.7638888888888888,0.000881400952972015,0.48336441814899445
46,0.8002079914486597,0.8412698412698413,0.7583598030938042,0.7430555555555556,0.0008763049794670771,0.48214321583509445
47,0.8106009411433387,0.8115079365079365,0.7556309170193143,0.7638888888888888,0.0008711173920144113,0.47963932156562805
48,0.7568783712765527,0.8501984126984127,0.7264028125339084,0.7430555555555556,0.0008658394705735983,0.47954732179641724
49,0.7565647306896391,0.8452380952380952,0.6994711558024088,0.7847222222222222,0.0008604725173927781,0.47922203689813614
50,0.7386856646764846,0.8422619047619048,0.6762817700703939,0.7569444444444444,0.0008550178566873405,0.48009835183620453
51,0.7095586165549264,0.8720238095238095,0.6443554560343424,0.7777777777777778,0.0008494768343131951,0.47974729537963867
52,0.7314607690251063,0.8571428571428571,0.6509930292765299,0.7847222222222222,0.0008438508174347005,0.48000122606754303
53,0.6941111655462355,0.876984126984127,0.6071622106764052,0.8125,0.0008381411941873374,0.47962601482868195
54,0.6616930110113961,0.8859126984126984,0.6102884080674913,0.7986111111111112,0.0008323493733352073,0.47939734905958176
55,0.6646963395769634,0.8849206349206349,0.5844738748338487,0.8263888888888888,0.0008264767839234405,0.4796540141105652
56,0.6308250834071447,0.9087301587301587,0.5975650681389703,0.8055555555555556,0.000820524874925601,0.48076627403497696
57,0.6244864161052401,0.9117063492063492,0.5660054418775771,0.8402777777777778,0.0008144951148861737,0.4813278168439865
58,0.6119665806255643,0.9146825396825397,0.5620624754163954,0.8125,0.0008083889915582231,0.4801802337169647
59,0.6048005904470172,0.9176587301587301,0.5316570070054796,0.8194444444444444,0.0008022080115363123,0.48073849081993103
60,0.581034315010858,0.9246031746031746,0.5389173295762804,0.8402777777777778,0.0007959536998847739,0.48382554203271866
61,0.5829641137804303,0.9236111111111112,0.5126565827263726,0.8680555555555556,0.0007896275997614226,0.47983313351869583
62,0.5804268528544714,0.9246031746031746,0.5215784708658854,0.8333333333333334,0.0007832312720368044,0.47981660813093185
63,0.5719191687447684,0.9265873015873016,0.5141983032226562,0.8472222222222222,0.0007767662949090749,0.4808146506547928
64,0.5717937719254267,0.9126984126984127,0.5139056311713325,0.8819444444444444,0.000770234263514603,0.47935835272073746
65,0.5456036660406325,0.9375,0.47547774844699436,0.8611111111111112,0.0007636367895343944,0.4792337492108345
66,0.5430553659560189,0.9375,0.47246403164333767,0.8541666666666666,0.0007569755007964335,0.47974859178066254
67,0.534721417086465,0.9474206349206349,0.4609107971191406,0.8680555555555556,0.0007502520408740415,0.480418860912323
68,0.5208491692467342,0.9434523809523809,0.4536787139044868,0.8402777777777778,0.0007434680686803488,0.4794102609157562
69,0.5203120850381397,0.941468253968254,0.43162933985392254,0.8958333333333334,0.0007366252580589837,0.4785361811518669
70,0.5208667724851578,0.941468253968254,0.43705982632107204,0.8611111111111112,0.0007297252973710754,0.4801618456840515
71,0.5156741937001547,0.9494047619047619,0.42608210775587296,0.8888888888888888,0.0007227698890786777,0.47956322878599167
72,0.5381560344544668,0.9384920634920635,0.41656404071384007,0.9027777777777778,0.0007157607493247108,0.4802073761820793
73,0.5391043755743239,0.9404761904761905,0.44634262720743817,0.8819444444444444,0.0007086996075095287,0.47950396686792374
74,0.5041774255888802,0.9444444444444444,0.4271099832322862,0.9097222222222222,0.0007015882058642161,0.4797716364264488
75,0.490487830033378,0.9632936507936508,0.4073619577619765,0.8680555555555556,0.0006944282990207193,0.4793774038553238
76,0.4836076928509606,0.9662698412698413,0.40835465325249565,0.8819444444444444,0.0006872216535789155,0.47999219596385956
77,0.479901463266403,0.9642857142857143,0.42458992534213597,0.8819444444444444,0.0006799700476707321,0.479931078851223
78,0.47633863063085646,0.9652777777777778,0.3886102040608724,0.8958333333333334,0.0006726752705214191,0.4796881601214409
79,0.47683347879894195,0.9603174603174603,0.4246671199798584,0.8819444444444444,0.0006653391220080838,0.47979801148176193
80,0.45933666210325935,0.9652777777777778,0.3865109549628364,0.8680555555555556,0.0006579634122155988,0.4796821027994156
81,0.4602066259535532,0.9751984126984127,0.3838393423292372,0.9027777777777778,0.0006505499609899903,0.48010001331567764
82,0.4697388798471481,0.9662698412698413,0.3934369617038303,0.9097222222222222,0.0006431005974894184,0.47967200726270676
83,0.44965401339152505,0.9751984126984127,0.37051354514227974,0.9027777777777778,0.0006356171597328593,0.4794763922691345
84,0.45759230473684886,0.9682539682539683,0.3741040759616428,0.9236111111111112,0.0006281014941466028,0.4797290787100792
85,0.4482281927078489,0.9742063492063492,0.37593430942959255,0.9097222222222222,0.000620555455108673,0.4799376428127289
86,0.43844297622877454,0.9811507936507936,0.3757212691836887,0.9027777777777778,0.0006129809044912885,0.47949015349149704
87,0.441779441303677,0.9732142857142857,0.3702816963195801,0.8888888888888888,0.0006053797112014735,0.48001404851675034
88,0.43622117383139475,0.9751984126984127,0.3569531970553928,0.9027777777777778,0.0005977537507199336,0.4802783578634262
89,0.46166733616874334,0.9533730158730159,0.3614104588826497,0.9027777777777778,0.0005901049046383074,0.48094863444566727
90,0.4332710608603462,0.9761904761904762,0.36529869503445095,0.9097222222222222,0.0005824350601949141,0.48062392324209213
91,0.432303387967367,0.9781746031746031,0.35382604598999023,0.9166666666666666,0.0005747461098091033,0.48352569341659546
92,0.42702775531344944,0.9801587301587301,0.356270260281033,0.9027777777777778,0.0005670399506143305,0.48078056424856186
93,0.4164068415051415,0.9861111111111112,0.35132575035095215,0.9236111111111112,0.0005593184839900673,0.4800177291035652
94,0.4321163727177514,0.9751984126984127,0.34984416431850857,0.9027777777777778,0.0005515836150926644,0.4802938401699066
95,0.44276219606399536,0.9751984126984127,0.3524573908911811,0.9097222222222222,0.0005438372523852832,0.48077579587697983
96,0.41613924739852787,0.9871031746031746,0.3541523350609673,0.9097222222222222,0.00053608130716701,0.48040221631526947
97,0.41443518324503825,0.9781746031746031,0.34648754861619735,0.9027777777777778,0.0005283176931012729,0.48017414659261703
98,0.41273485053153264,0.9880952380952381,0.34760917557610405,0.9027777777777778,0.0005205483257436734,0.4805622100830078
99,0.4542496365214151,0.9553571428571429,0.33768579694959855,0.9097222222222222,0.0005127751220693511,0.48002851009368896
100,0.4150659413564773,0.9801587301587301,0.3170141643948025,0.9236111111111112,0.0005049999999999998,0.48111657053232193
101,0.405303556767721,0.9900793650793651,0.33783647749159074,0.9027777777777778,0.0004972248779306486,0.4798989072442055
102,0.41187040957193527,0.9841269841269841,0.32877090242173934,0.9236111111111112,0.0004894516742563262,0.48029839247465134
103,0.40237567727527923,0.9851190476190477,0.3295198016696506,0.9166666666666666,0.00048168230689872663,0.4818418174982071
104,0.3939730879806337,0.9920634920634921,0.31562550862630206,0.9375,0.0004739186928329896,0.4798954650759697
105,0.4048826912092784,0.9920634920634921,0.3004179000854492,0.9444444444444444,0.00046616274761471655,0.4799145460128784
106,0.3996108685220991,0.9880952380952381,0.3206195831298828,0.9305555555555556,0.0004584163849073352,0.4798600301146507
107,0.39315333252861384,0.9890873015873016,0.3248065047793918,0.9236111111111112,0.0004506815160099324,0.4799193739891052
108,0.3945417252797929,0.9880952380952381,0.30590269300672746,0.9236111111111112,0.0004429600493856693,0.48038962483406067
109,0.40398943708056495,0.9811507936507936,0.30304447809855145,0.9236111111111112,0.00043525389019089656,0.48002008348703384
110,0.39402834905518425,0.9871031746031746,0.3236705991956923,0.9027777777777778,0.0004275649398050856,0.48025114089250565
111,0.38599795008462573,0.9940476190476191,0.3209221098158095,0.9236111111111112,0.0004198950953616921,0.48043428361415863
112,0.3880647378308432,0.9950396825396826,0.3124190966288249,0.9097222222222222,0.0004122462492800662,0.48044315725564957
113,0.3884985867946867,0.9930555555555556,0.2975638177659776,0.9444444444444444,0.0004046202887985263,0.4801088124513626
114,0.3873325472786313,0.9930555555555556,0.3103342586093479,0.9166666666666666,0.0003970190955087115,0.47993258386850357
115,0.3892369894754319,0.9910714285714286,0.3069888220893012,0.9166666666666666,0.0003894445448913267,0.48015307635068893
116,0.38615579075283474,0.9930555555555556,0.3184133105807834,0.9097222222222222,0.00038189850585339675,0.4799487143754959
117,0.3851270003924294,0.9930555555555556,0.31198573112487793,0.9097222222222222,0.0003743828402671403,0.4808664098381996
118,0.38115106310163227,0.9950396825396826,0.3065839343600803,0.9444444444444444,0.0003668994025105814,0.4799862504005432
119,0.38065911853124224,0.996031746031746,0.30578941769070095,0.9097222222222222,0.00035945003901000945,0.4807048514485359
120,0.3886735760976398,0.9930555555555556,0.3074049154917399,0.9236111111111112,0.00035203658778440103,0.48013434559106827
121,0.38658506482366534,0.9910714285714286,0.3102889060974121,0.9236111111111112,0.0003446608779919159,0.48079483211040497
122,0.37927415919682334,0.996031746031746,0.30733972125583225,0.9305555555555556,0.00033732472947858063,0.4807830676436424
123,0.384885232126902,0.9930555555555556,0.3087845378451877,0.9236111111111112,0.00033002995232926766,0.48053117096424103
124,0.37323607528020464,0.996031746031746,0.30650170644124347,0.9097222222222222,0.0003227783464210844,0.4817856401205063
125,0.3762923242553832,0.9930555555555556,0.2967522409227159,0.9236111111111112,0.00031557170097928054,0.4808318391442299
126,0.3750003562087104,0.998015873015873,0.2956586678822835,0.9236111111111112,0.0003084117941357834,0.48413940519094467
127,0.3779473640615978,0.9950396825396826,0.3076465924580892,0.9236111111111112,0.00030130039249047106,0.4849332869052887
128,0.3741710791512141,0.9970238095238095,0.2991744412316216,0.9305555555555556,0.00029423925067528897,0.4833860769867897
129,0.37491606104941594,0.9900793650793651,0.30811357498168945,0.9236111111111112,0.0002872301109213219,0.48282135277986526
130,0.3760328179314023,0.9890873015873016,0.30000782012939453,0.9444444444444444,0.0002802747026289243,0.4831884652376175
131,0.36995521802750847,0.9950396825396826,0.28770285182529026,0.9375,0.00027337474194101617,0.4819423109292984
132,0.370160128389086,0.9970238095238095,0.2975791295369466,0.9236111111111112,0.00026653193131965077,0.48196686804294586
133,0.368575392261384,0.998015873015873,0.2977026833428277,0.9236111111111112,0.00025974795912595813,0.4818728119134903
134,0.3734119316888234,0.9940476190476191,0.2918694284227159,0.9305555555555556,0.0002530244992035661,0.48145128041505814
135,0.3692677626534114,0.9950396825396826,0.284412595960829,0.9305555555555556,0.00024636321046560527,0.4824437275528908
136,0.36565497896027943,0.998015873015873,0.2860855526394314,0.9236111111111112,0.00023976573648539645,0.4808770939707756
137,0.3714137895712777,0.9950396825396826,0.2830831739637587,0.9305555555555556,0.00023323370509092462,0.4804059863090515
138,0.3693928567190019,0.9930555555555556,0.2899196412828233,0.9236111111111112,0.00022676872796319523,0.48229628801345825
139,0.36550786712813,0.998015873015873,0.2874745527903239,0.9236111111111112,0.00022037240023857702,0.48263998329639435
140,0.3677997887134552,0.9970238095238095,0.2834499412112766,0.9305555555555556,0.00021404630011522577,0.4805155321955681
141,0.3650966835400415,0.9950396825396826,0.27735336621602374,0.9236111111111112,0.00020779198846368737,0.48179197311401367
142,0.3754708856817276,0.9950396825396826,0.2927534845140245,0.9166666666666666,0.0002016110084417765,0.4777909517288208
143,0.37423758090488496,0.9920634920634921,0.29192479451497394,0.9166666666666666,0.00019550488511382584,0.47951870411634445
144,0.3666332983781421,0.9950396825396826,0.2779344982571072,0.9375,0.00018947512507439847,0.4811854958534241
145,0.3611815401485988,0.9970238095238095,0.2763993475172255,0.9305555555555556,0.00018352321607655904,0.48056037724018097
146,0.36415129616146996,0.9940476190476191,0.281625403298272,0.9236111111111112,0.0001776506266647923,0.4804360792040825
147,0.3590355501288459,0.998015873015873,0.2799808184305827,0.9236111111111112,0.00017185880581266206,0.4804445281624794
148,0.3608820428923955,0.9940476190476191,0.2813844150967068,0.9305555555555556,0.000166149182565299,0.48017798364162445
149,0.36408334592032054,0.9930555555555556,0.27771110004848903,0.9236111111111112,0.00016052316568680435,0.4805532172322273
150,0.3532685675318279,0.9990079365079365,0.27431228425767684,0.9375,0.00015498214331265893,0.4812413603067398
151,0.3610357476605309,0.9950396825396826,0.27604881922403973,0.9305555555555556,0.0001495274826072215,0.48082728683948517
152,0.3563176081294105,0.9990079365079365,0.27621912956237793,0.9375,0.00014416052942640132,0.4802764728665352
153,0.3570809421085176,0.9970238095238095,0.28203466203477645,0.9236111111111112,0.0001388826079855881,0.4844004884362221
154,0.37167606467292424,0.9920634920634921,0.2852860026889377,0.9097222222222222,0.00013369502053292245,0.48331011086702347
155,0.3543270220832219,0.9970238095238095,0.2845141622755263,0.9305555555555556,0.00012859904702798464,0.48271720856428146
156,0.36159887436836485,0.9950396825396826,0.2729107803768582,0.9305555555555556,0.00012359594482598432,0.48415660113096237
157,0.3613587173204573,0.996031746031746,0.27839914957682294,0.9375,0.00011868694836752681,0.48217470198869705
158,0.3640438696694753,0.9950396825396826,0.2736606068081326,0.9375,0.0001138732688740332,0.4815468117594719
159,0.3593783586744278,0.9970238095238095,0.28223758273654515,0.9375,0.00010915609404889012,0.4820347726345062
160,0.3598270832546174,0.9970238095238095,0.2879330317179362,0.9236111111111112,0.00010453658778440103,0.4820702075958252
161,0.36061739921569824,0.9970238095238095,0.28758788108825684,0.9097222222222222,0.00010001588987461343,0.48157357424497604
162,0.3599628730425759,0.9970238095238095,0.28897849718729657,0.9166666666666666,9.559511573409192e-05,0.4840196296572685
163,0.3613605243819101,0.9950396825396826,0.28395401106940377,0.9166666666666666,9.12753561227063e-05,0.4830077290534973
164,0.3572973996873886,0.996031746031746,0.27787939707438153,0.9166666666666666,8.705767687650262e-05,0.48070771247148514
165,0.35549504227108425,0.9970238095238095,0.2764033211602105,0.9236111111111112,8.294311864472445e-05,0.48045919835567474
166,0.3592678497708033,0.9970238095238095,0.2823075188530816,0.9444444444444444,7.89326966330478e-05,0.4780062064528465
167,0.3569905228084988,0.9970238095238095,0.2830519676208496,0.9236111111111112,7.502740035309526e-05,0.4766659587621689
