label,gesture_id,accuracy,precision,recall,f1,support
0,1,0.8888888888888888,0.9411764705882353,0.8888888888888888,0.9142857142857143,36
1,2,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,36
2,3,1.0,0.9230769230769231,1.0,0.9600000000000001,36
3,4,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,36
4,5,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,36
5,6,0.9444444444444444,0.918918918918919,0.9444444444444444,0.9315068493150684,36
6,7,0.9444444444444444,0.9714285714285714,0.9444444444444444,0.9577464788732395,36
7,8,0.8888888888888888,0.9142857142857143,0.8888888888888888,0.9014084507042254,36
