label,gesture_id,accuracy,precision,recall,f1,support
0,1,0.8611111111111112,0.9393939393939394,0.8611111111111112,0.8985507246376813,36
1,2,0.9444444444444444,0.8947368421052632,0.9444444444444444,0.918918918918919,36
2,3,0.9166666666666666,0.9428571428571428,0.9166666666666666,0.9295774647887323,36
3,4,0.9166666666666666,0.825,0.9166666666666666,0.8684210526315789,36
4,5,0.8333333333333334,0.9375,0.8333333333333334,0.8823529411764706,36
5,6,0.9722222222222222,0.8974358974358975,0.9722222222222222,0.9333333333333333,36
6,7,0.8611111111111112,0.8857142857142857,0.8611111111111112,0.8732394366197184,36
7,8,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8611111111111112,36
